state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,arrival
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-12-21,2100.41,2360.18,2231.23,132.7
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-12-21,1721.93,2003.12,1845.06,152.7
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-12-21,1953.97,2172.26,2060.01,168.4
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-12-21,1531.01,1807.32,1658.99,139.4
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-12-21,4894.95,5181.06,5008.02,142.7
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-12-21,4719.78,4997.02,4845.86,128.2
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-12-21,4654.94,4833.49,4739.67,182.9
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-12-21,2785.13,2964.89,2866.06,142.7
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-12-21,2988.46,3221.54,3079.52,169.5
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-12-21,2715.97,2991.91,2852.89,138.3
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2025-12-28,2316.35,2562.16,2396.82,151.3
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2025-12-28,2889.44,3143.01,2985.71,180.4
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2025-12-28,2307.4,2584.71,2412.83,118.9
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2025-12-28,2057.85,2376.66,2198.19,136.1
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2025-12-28,2445.01,2718.17,2606.33,103.7
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2025-12-28,2156.68,2398.39,2296.76,134.0
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2025-12-28,1984.48,2184.06,2096.25,101.6
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2025-12-28,2096.25,2292.8,2210.9,177.2
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2025-12-28,1700.74,2004.07,1853.26,171.8
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2025-12-28,4915.77,5196.48,5027.48,152.4
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2025-12-28,5039.48,5226.45,5132.08,179.4
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2025-12-28,4491.49,4719.52,4588.79,158.8
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2025-12-28,2583.28,2745.34,2663.68,155.6
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2025-12-28,3047.25,3278.4,3185.71,163.2
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2025-12-28,2581.82,2883.48,2749.86,137.2
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-01-04,2366.92,2559.3,2474.24,120.6
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-01-04,2494.62,2750.46,2604.1,147.2
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-01-04,2207.91,2429.3,2289.73,145.1
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-01-04,2263.85,2536.61,2431.24,143.1
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-01-04,2217.37,2472.35,2352.73,120.6
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-01-04,2097.07,2386.34,2249.65,165.6
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-01-04,1809.93,2110.19,1988.27,132.9
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-01-04,2098.96,2339.81,2180.2,120.6
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-01-04,1813.68,2023.89,1934.48,160.4
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-01-04,4722.01,4989.77,4841.51,117.5
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2026-01-04,4810.76,5084.76,4986.92,135.9
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2026-01-04,4710.77,5047.93,4876.67,155.3
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2026-01-04,2537.7,2818.03,2664.68,146.1
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2026-01-04,2839.72,3089.33,2957.63,121.6
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2026-01-04,2696.72,3008.13,2849.84,97.1
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-01-11,2682.22,2943.08,2772.68,163.2
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-01-11,2485.15,2734.94,2644.96,177.0
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-01-11,2502.24,2738.92,2656.6,107.0
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-01-11,2396.2,2665.84,2513.91,104.9
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-01-11,2304.65,2536.02,2424.11,135.6
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-01-11,2428.67,2687.68,2566.77,175.9
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-01-11,1928.05,2228.35,2101.59,137.8
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-01-11,2126.62,2363.75,2244.34,145.2
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-01-11,1790.7,2035.44,1886.98,148.4
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-01-11,4377.38,4657.23,4552.87,108.1
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2026-01-11,4606.88,4930.33,4762.23,142.0
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2026-01-11,4501.88,4700.66,4602.08,106.0
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2026-01-11,2609.63,2842.42,2736.47,130.3
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2026-01-11,2840.62,3144.7,2968.77,169.6
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2026-01-11,2563.32,2783.93,2692.87,140.9
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-01-18,2452.83,2718.79,2562.31,151.2
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-01-18,2540.27,2888.89,2710.43,122.7
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-01-18,2155.16,2417.64,2330.46,120.5
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-01-18,2188.01,2433.75,2298.46,103.0
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-01-18,1949.01,2255.26,2113.59,127.1
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-01-18,2000.33,2202.19,2096.86,128.2
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-01-18,1761.19,2064.8,1926.38,142.4
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-01-18,1900.71,2127.44,2010.31,124.9
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-01-18,1754.55,2067.79,1910.55,109.6
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-01-18,4780.23,5046.45,4954.38,143.5
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2026-01-18,4796.7,4993.19,4886.74,141.3
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2026-01-18,4436.69,4656.0,4534.64,150.1
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2026-01-18,2725.93,2981.48,2830.46,150.1
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2026-01-18,2885.23,3166.62,3052.69,101.9
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2026-01-18,2622.48,2831.8,2727.32,164.4
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-01-25,2327.75,2670.55,2501.75,143.3
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-01-25,2489.56,2750.38,2621.32,147.9
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-01-25,2285.87,2542.99,2419.53,145.6
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-01-25,2156.42,2424.21,2248.98,184.0
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-01-25,2354.41,2626.09,2529.73,171.6
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-01-25,2109.87,2315.96,2210.64,170.4
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-01-25,1960.84,2224.42,2052.73,141.1
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-01-25,2055.45,2322.77,2196.26,110.6
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-01-25,1741.43,1973.34,1874.62,155.8
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-01-25,4226.4,4542.39,4388.23,110.6
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2026-01-25,4587.79,4855.15,4683.08,111.7
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2026-01-25,4415.4,4614.65,4500.41,106.1
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2026-01-25,2539.54,2836.9,2681.81,101.6
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2026-01-25,2837.67,3111.24,2938.86,171.6
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2026-01-25,2375.71,2599.85,2519.62,185.1
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-02-01,2242.12,2436.41,2350.21,163.3
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-02-01,2682.0,2870.13,2774.9,110.0
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-02-01,2281.94,2573.42,2401.23,192.2
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-02-01,1941.39,2220.12,2094.01,184.1
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-02-01,2174.53,2441.77,2314.5,166.7
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-02-01,2055.31,2267.3,2169.58,149.4
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-02-01,1837.65,2086.27,2002.25,142.4
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-02-01,1726.22,2050.43,1895.46,134.3
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-02-01,1753.35,2032.49,1886.49,126.2
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-02-01,4643.69,4935.08,4818.44,123.9
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2026-02-01,4901.44,5157.94,5021.75,108.8
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2026-02-01,4575.1,4876.7,4706.0,134.3
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2026-02-01,2668.12,2927.06,2812.83,151.7
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2026-02-01,2690.23,2906.82,2814.24,129.7
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2026-02-01,2508.05,2800.35,2654.8,172.5
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-02-08,2495.18,2689.81,2577.15,153.7
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-02-08,2651.66,2975.54,2809.48,192.7
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-02-08,2114.21,2353.93,2261.0,186.8
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-02-08,2059.68,2261.89,2153.54,159.6
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-02-08,2206.16,2477.44,2377.19,172.6
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-02-08,2010.2,2335.63,2160.34,177.3
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-02-08,1519.27,1767.33,1624.78,139.5
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-02-08,1984.25,2281.83,2161.87,150.1
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-02-08,1644.04,1846.37,1726.36,141.9
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-02-08,4545.21,4810.63,4686.24,173.8
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2026-02-08,4767.69,5045.31,4933.08,131.2
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2026-02-08,4574.29,4846.49,4703.27,118.2
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2026-02-08,2490.5,2766.19,2594.92,137.1
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2026-02-08,2737.18,3079.33,2901.51,131.2
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2026-02-08,2280.93,2593.65,2437.39,147.8
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-02-15,2625.35,2855.01,2750.99,189.7
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-02-15,2516.63,2731.34,2625.56,112.9
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-02-15,2289.95,2512.83,2410.94,151.3
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-02-15,1936.74,2199.57,2102.8,129.7
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-02-15,2186.73,2460.1,2300.35,110.5
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-02-15,2137.16,2388.43,2230.99,116.5
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-02-15,1604.82,1903.68,1723.82,108.1
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-02-15,1802.63,2020.31,1898.03,188.5
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-02-15,1921.39,2272.76,2094.68,195.7
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-02-15,4593.03,4845.9,4686.83,186.1
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2026-02-15,4646.52,4961.35,4815.01,174.1
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2026-02-15,4226.55,4487.44,4389.8,122.5
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2026-02-15,2489.15,2754.45,2624.37,199.3
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2026-02-15,2757.7,3082.17,2902.97,164.5
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2026-02-15,2615.21,2857.52,2704.73,117.7
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-02-22,2432.92,2670.88,2544.75,116.5
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-02-22,2566.46,2798.83,2651.61,139.5
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-02-22,2037.49,2359.45,2196.23,142.0
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-02-22,1910.9,2144.72,2032.56,135.9
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-02-22,2296.26,2585.53,2456.4,202.6
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-02-22,1904.67,2166.97,1999.06,188.1
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-02-22,1868.6,2097.34,1963.96,135.9
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-02-22,1774.0,1939.33,1859.28,137.1
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-02-22,1480.47,1721.42,1637.94,161.4
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-02-22,4433.18,4692.3,4595.5,180.8
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2026-02-22,4582.57,4910.96,4748.65,165.0
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2026-02-22,4334.43,4585.62,4496.35,134.7
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2026-02-22,2454.34,2713.87,2608.12,201.4
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2026-02-22,2651.96,2937.41,2782.38,154.1
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2026-02-22,2617.38,2836.09,2734.17,163.8
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-03-01,2177.52,2424.56,2332.67,163.4
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-03-01,2506.99,2702.15,2604.62,203.6
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-03-01,2301.62,2600.51,2421.47,124.4
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-03-01,1985.21,2255.44,2130.57,117.1
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-03-01,2093.61,2438.68,2261.12,131.7
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-03-01,1604.51,1805.82,1703.74,165.8
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-03-01,1645.35,1907.73,1754.26,151.2
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-03-01,1694.54,1992.48,1829.63,141.5
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-03-01,1831.4,1999.0,1914.06,158.5
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-03-01,4331.32,4565.96,4459.94,206.1
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2026-03-01,4472.31,4790.77,4628.11,154.9
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2026-03-01,4287.87,4513.48,4406.41,204.9
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2026-03-01,2536.47,2784.35,2647.94,170.7
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2026-03-01,2565.21,2731.93,2651.82,121.9
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2026-03-01,2163.23,2477.31,2332.68,125.6
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-03-08,2272.34,2568.36,2441.37,129.2
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-03-08,2465.16,2724.66,2638.71,135.3
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-03-08,2361.29,2599.42,2499.87,113.3
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-03-08,1855.22,2046.54,1956.63,142.6
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-03-08,1936.83,2156.72,2059.11,132.8
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-03-08,1789.5,2067.57,1955.53,154.8
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-03-08,1596.81,1798.07,1682.33,193.8
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-03-08,1812.47,2054.05,1953.51,132.8
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-03-08,1472.53,1735.48,1645.5,136.5
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-03-08,4310.92,4544.41,4402.45,140.2
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2026-03-08,4409.13,4729.8,4574.37,120.7
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2026-03-08,4490.07,4802.35,4622.68,125.5
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2026-03-08,2339.58,2572.1,2459.71,135.3
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2026-03-08,2510.93,2809.23,2648.62,180.4
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2026-03-08,2224.0,2531.73,2401.87,193.8
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-03-15,2228.87,2487.1,2348.63,196.3
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-03-15,2379.33,2590.76,2491.43,153.9
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-03-15,2257.86,2563.4,2424.47,172.0
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-03-15,2119.41,2363.43,2240.27,174.5
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-03-15,2023.73,2369.68,2196.4,110.2
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-03-15,1804.73,2042.76,1917.66,174.5
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-03-15,1794.08,2066.13,1920.26,116.3
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-03-15,1689.13,1915.77,1801.2,173.2
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-03-15,1544.16,1730.23,1633.62,136.9
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-03-15,4539.26,4759.62,4658.16,140.5
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2026-03-15,4479.03,4740.33,4634.59,170.8
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2026-03-15,4165.17,4477.66,4337.92,158.7
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2026-03-15,2524.21,2784.02,2609.47,184.1
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2026-03-15,2470.86,2781.15,2643.25,193.8
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2026-03-15,2357.19,2589.09,2441.05,186.6
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-03-22,2270.56,2507.56,2353.22,113.8
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-03-22,2069.46,2325.67,2199.1,147.3
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-03-22,2058.16,2329.9,2216.83,160.5
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-03-22,1889.48,2143.29,2006.78,109.0
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-03-22,2083.88,2337.43,2179.94,112.6
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-03-22,1520.42,1830.61,1654.07,190.4
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-03-22,1354.93,1619.26,1520.5,196.4
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-03-22,1575.91,1861.18,1743.73,117.4
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-03-22,1142.94,1432.21,1304.03,128.2
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-03-22,4301.22,4620.16,4479.44,116.2
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2026-03-22,4690.52,4929.28,4807.52,185.6
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2026-03-22,4108.5,4431.74,4267.97,159.3
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2026-03-22,2447.67,2725.48,2558.05,172.5
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2026-03-22,2503.17,2761.59,2635.22,128.2
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2026-03-22,2456.08,2699.25,2552.42,178.5
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-03-29,2137.67,2363.55,2279.54,135.5
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-03-29,2416.08,2649.74,2548.31,163.7
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-03-29,2068.51,2281.77,2167.35,146.1
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-03-29,1678.51,1973.74,1853.24,199.1
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-03-29,2004.21,2269.72,2181.65,142.5
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-03-29,1794.02,2104.58,1961.16,135.5
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-03-29,1463.36,1670.05,1586.46,137.8
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-03-29,1589.65,1944.88,1769.0,148.4
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-03-29,1470.85,1731.61,1621.43,117.8
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-03-29,4384.6,4642.7,4469.11,140.2
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2026-03-29,4385.43,4563.17,4477.18,143.7
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2026-03-29,4516.19,4745.25,4611.76,168.4
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2026-03-29,2284.61,2541.08,2421.36,111.9
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2026-03-29,2500.56,2763.75,2586.87,169.6
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2026-03-29,2386.71,2594.25,2485.65,183.7
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-04-05,2031.89,2288.05,2121.32,141.8
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-04-05,2358.71,2699.3,2521.71,133.7
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-04-05,2030.8,2297.83,2205.14,114.1
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-04-05,1865.73,2134.65,2000.3,103.7
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-04-05,1964.32,2291.99,2141.5,160.2
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-04-05,1386.87,1631.14,1512.51,161.4
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-04-05,1327.15,1535.28,1446.31,153.3
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-04-05,1518.18,1800.78,1676.17,111.8
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-04-05,1334.71,1559.45,1475.93,133.7
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-04-05,4411.44,4689.6,4512.02,171.7
Maharashtra,Pune,Pune,Soyabean,Demo,FAQ,2026-04-05,4547.3,4852.49,4678.88,126.8
Maharashtra,Nagpur,Nagpur,Soyabean,Demo,FAQ,2026-04-05,4083.74,4272.29,4187.38,111.8
Maharashtra,Nashik,Nashik,Wheat,Demo,FAQ,2026-04-05,2345.74,2531.58,2432.07,171.7
Maharashtra,Pune,Pune,Wheat,Demo,FAQ,2026-04-05,2518.67,2823.64,2689.92,174.0
Maharashtra,Nagpur,Nagpur,Wheat,Demo,FAQ,2026-04-05,2255.31,2515.56,2355.5,194.8
Maharashtra,Nashik,Nashik,Tomato,Demo,FAQ,2026-04-12,2334.14,2675.44,2500.55,152.7
Maharashtra,Pune,Pune,Tomato,Demo,FAQ,2026-04-12,2458.08,2649.73,2547.13,189.7
Maharashtra,Nagpur,Nagpur,Tomato,Demo,FAQ,2026-04-12,2077.87,2370.27,2252.44,150.4
Maharashtra,Nashik,Nashik,Onion,Demo,FAQ,2026-04-12,1772.87,2005.2,1906.92,156.1
Maharashtra,Pune,Pune,Onion,Demo,FAQ,2026-04-12,2105.81,2398.41,2251.13,186.4
Maharashtra,Nagpur,Nagpur,Onion,Demo,FAQ,2026-04-12,1829.05,2084.11,1931.92,116.8
Maharashtra,Nashik,Nashik,Potato,Demo,FAQ,2026-04-12,1548.78,1821.23,1722.44,156.1
Maharashtra,Pune,Pune,Potato,Demo,FAQ,2026-04-12,1549.04,1810.76,1678.8,181.9
Maharashtra,Nagpur,Nagpur,Potato,Demo,FAQ,2026-04-12,1399.3,1702.45,1522.97,171.8
Maharashtra,Nashik,Nashik,Soyabean,Demo,FAQ,2026-04-12,4155.51,4405.48,4283.31,183.0
